"logFC"	"logCPM"	"PValue"	"FDR"
"NOP15"	-1.04724189002876	6.98700866455761	1.36148447630225e-104	2.22767028967386e-103
"ASN1"	0.541361352684951	8.96825004169823	5.11390229686309e-104	8.34342684193078e-103
"TUF1"	0.540429058194685	9.06776519054772	6.18628540969981e-104	1.00642026065231e-102
"UBX6"	2.6362154323696	4.68458599332279	9.96364280890119e-104	1.61632427788842e-102
"RPL23A"	-0.421778329323774	10.1183240410559	3.92998321096125e-103	6.35719443273106e-102
"ATP16"	0.91615109990784	7.12502709080546	4.49305899185721e-103	7.24744416420254e-102
"ARE2"	-0.78050822732428	7.7255440844275	5.83616243758017e-103	9.38731890383658e-102
"RNR1"	0.53001291069004	8.83926493569504	9.75865576272196e-103	1.56523340599828e-101
"RSN1"	-0.776535506840815	7.71944522194116	1.05266341727026e-102	1.68367008369013e-101
"ECM16"	-0.958020984895239	7.15581593412144	1.86210230533221e-102	2.96997493741221e-101
"YHR219W"	-3.6902074556257	3.69449980696867	2.64105242854742e-102	4.20060126484608e-101
"SNU13"	-0.513129552269045	9.39299735558394	1.12266246189703e-101	1.78062397159936e-100
"RPS29A"	-0.498428961018629	9.54286377156897	1.73615265310251e-101	2.74601477965714e-100
"RPA34"	-0.862924286126044	7.33330321354961	1.16919308417319e-100	1.84415108622774e-99
"SCS7"	0.804693062481915	7.60425846898176	5.13039037545317e-100	8.06973557951114e-99
"YML133C"	-3.63096725751467	3.69861664533867	4.67819543335214e-99	7.33819415909285e-98
"GAT2"	2.23733960851775	4.919253063294	5.47280054607417e-99	8.56102371135889e-98
"ECM33"	0.380384089381614	10.7133609949584	5.93470462995395e-99	9.25813922272816e-98
"GRE2"	1.77909144805954	5.45298842412544	6.44408615459805e-99	1.00253078044484e-97
"YHR213W-A"	-3.90115981767519	3.56210435714788	7.17205730399556e-99	1.11274371359539e-97
"COX12"	1.21423476782551	6.3619286612062	7.80263042226281e-99	1.20728743544469e-97
"SUI3"	-0.489063589813062	9.28595720972079	5.52425031324625e-98	8.52441227198486e-97
"LSC1"	0.810719975712641	7.48991816048474	3.14563605628223e-97	4.84087883904622e-96
"LPD1"	0.704654227225781	7.91936638386791	4.00535241652151e-97	6.14729829101711e-96
"ATP5"	0.773574190926427	7.72928144935367	4.93922520144852e-97	7.56020115512039e-96
"NIP7"	-0.856516544191713	7.41881948721073	8.27251106793921e-97	1.2628331909074e-95
"TCD2"	-1.07559151855279	6.70239897078106	3.52283551854329e-96	5.36337578678756e-95
"SMA2"	-3.84732701031772	3.54207828792425	3.63668015307365e-96	5.52193514442703e-95
"NCA3"	3.07774771212178	4.04828861959226	5.67077123303325e-96	8.58759877683279e-95
"STF2"	2.77189945699012	4.54332970867953	1.15626689271481e-95	1.74636172072099e-94
"NOG2"	-0.747381687144357	7.66635434291596	4.72861681871649e-95	7.12294819200309e-94
"GDI1"	0.891984487916334	7.17871612603062	8.09546347815904e-95	1.21624192729914e-93
"RPL30"	-0.312387332552965	11.4673050432518	1.04404366887935e-93	1.56441701331554e-92
"RPL43A"	-0.48053548800339	10.2908321001649	1.14332547851003e-93	1.70868642378901e-92
"NOP14"	-0.858148945435601	7.17658157368561	1.18203692343719e-93	1.76191577017052e-92
"MRT4"	-0.709392655423962	8.06079616332477	2.69961054360072e-93	4.01346799876305e-92
"YDC1"	1.28249814445802	6.04154004257887	8.40576034482676e-93	1.24641665113134e-91
"ARP3"	0.886895454577112	7.11229536475003	1.56223105825433e-92	2.31047886901303e-91
"ETT1"	0.811533429144248	7.37337515974349	1.62220528674883e-92	2.39296292817301e-91
"RPA135"	-0.48604539699361	9.179034940177	1.86189450520954e-92	2.7394385820835e-91
"DUS3"	-1.02253452090113	6.6686285944717	5.458809414992e-92	8.01094350746507e-91
"TCB2"	-0.710895064866278	7.80532653620465	7.11112934845897e-92	1.04089384344795e-90
"YLL067C"	-3.85047683978329	3.43653893641024	1.94236773591429e-91	2.83585689443487e-90
"QCR10"	1.62312742692716	5.51948726566281	2.82891165636635e-91	4.11964781875958e-90
"FAF1"	-1.38887189809768	5.87735086570024	3.01685787618729e-91	4.38213998648225e-90
"THI7"	-0.631104612395027	8.2708792673699	4.90242275191745e-91	7.10289952911398e-90
"DOG2"	2.21438719593915	4.82225388189522	1.50788261361734e-90	2.17915827460333e-89
"RNR2"	-0.589335667923231	8.56292861035684	1.74460030312972e-90	2.5148744622837e-89
"SRL1"	-0.53484282668832	8.6128531874127	2.9185110836589e-90	4.19646517938227e-89
"SDS24"	2.49494291651304	4.43325994465521	3.5066512627271e-90	5.02943886397181e-89
"GRE3"	1.57671081711646	5.65319331767237	3.56867827638e-90	5.10554123258987e-89
"NUG1"	-0.64947175560996	8.17687792012921	3.60137122591885e-90	5.13940044119848e-89
"LYS21"	-0.947156363448014	6.98253423356168	4.49686397544286e-90	6.40128586904292e-89
"CIN5"	3.26457305664271	3.89734567453004	8.71082533856077e-90	1.23689375256272e-88
"COS2"	-1.63296173953692	5.4280339680702	8.81037701025413e-90	1.24791757951211e-88
"FAS1"	0.335620149211479	10.6300810169907	2.30164979323125e-89	3.25200841753319e-88
"MPC2"	-0.570024168678711	8.78474229693413	5.47812999271451e-89	7.72090895507832e-88
"CPA1"	-0.985901227001311	6.88434217802798	1.68846283087031e-88	2.37385366888284e-87
"SAM2"	0.707652675103526	7.72641568078082	2.02838681759593e-88	2.84473757127863e-87
"RPL29"	-0.397023372312028	9.93621562394942	2.17533605171689e-88	3.0433325499941e-87
"ERV46"	-0.726983443776718	7.89447329960988	2.41483403213956e-88	3.37011396544183e-87
"YGR130C"	1.05273157321161	6.51325054453052	2.54465854389674e-88	3.54261265255454e-87
"YCP4"	0.994243491590578	6.89658537253352	3.88689096811953e-87	5.39803833474942e-86
"CMP2"	1.43391562684163	5.77581381782118	6.95884264097234e-87	9.64079075369744e-86
"ATP1"	0.401440487817697	9.7683621216885	2.20107953604935e-86	3.04197739763713e-85
"YHR138C"	3.91528249748094	3.46806810890725	8.40433455481311e-86	1.1586992967338e-84
"SIM1"	-0.740478891610873	7.77885351647734	2.71304077796377e-85	3.7314140554893e-84
"KRE2"	-0.50386351548259	8.67909543896269	8.44799999606724e-85	1.15910631271342e-83
"NRT1"	-1.90776465478193	5.09099313111642	1.36290907603902e-84	1.86548179782841e-83
"YGR027W-B"	-9.23765179653291	2.63370249777648	1.62639411601293e-84	2.22078851236873e-83
"RGS2"	2.25373659225711	4.74939451891451	1.79453707199544e-84	2.44452011673255e-83
"RLP24"	-0.777519829570861	7.34215233913791	2.40554901147117e-84	3.26902054208039e-83
"SUN4"	-0.774801744634293	7.349843798665	3.74603463060722e-84	5.07855266349464e-83
"IDH1"	0.933366472172391	6.86818264950495	4.47458001674348e-84	6.05184290150532e-83
"BUD20"	-1.33880032453935	5.73451759112274	6.63470596519969e-84	8.9521364374045e-83
"RIO2"	-1.03131534194504	6.57135780850421	2.78741933984704e-83	3.75214319647496e-82
"COP1"	0.567538763769921	8.50448328671111	2.81038099407144e-83	3.77412957081198e-82
"LEU4"	-0.608033190851589	8.17713768468402	2.89849795297251e-83	3.88330525746482e-82
"CGR1"	-1.40305738786053	5.81324146828944	4.13598123132235e-83	5.52823406834494e-82
"HAP4"	1.05244755339544	6.39587387769918	4.97702634908769e-83	6.63681218541108e-82
"SCH9"	-0.924871369263826	6.85233068863791	6.32624514177872e-83	8.41627099002056e-82
"UTP23"	-1.05592012344605	6.4621289139967	7.43963165683388e-83	9.87442019907043e-82
"CDC48"	0.466055481174578	8.97650429638342	1.39927646060807e-82	1.85290236434939e-81
"CBF5"	-0.403404725172867	9.70464111468937	2.81781809617314e-82	3.72265806023431e-81
"ERG24"	-0.576729693848026	8.35689582266057	3.37725526042339e-82	4.45141005853028e-81
"TUB2"	0.52327073638556	8.78469220881192	4.85460799800084e-82	6.38386557520018e-81
"ERB1"	-0.665337873732339	8.06899271843985	5.19594773384729e-82	6.81698764896923e-81
"RPL19B"	-0.301625068701796	11.1488218012325	6.2366333531257e-82	8.16353800291903e-81
"21S_RRNA"	-0.654781242838667	7.91244967555679	9.5227425724598e-82	1.24363523411895e-80
"YMR099C"	0.819291738667258	7.16779907162071	2.0040410006697e-81	2.61121497890464e-80
"CTR1"	-0.860357343329717	7.07632649073362	1.07963472031651e-80	1.40352513641147e-79
"MRD1"	-0.825082784195553	7.32807765311698	7.27285244468043e-80	9.43317125740555e-79
"PIR3"	3.90445259267084	3.36468773228951	8.38174215144609e-80	1.08467363205305e-78
"YAR1"	-1.11739989471105	6.21195863471345	1.77093131101171e-79	2.28654940700695e-78
"YMR196W"	1.92434173000892	4.91061175219722	2.32083929982959e-79	2.98978709801576e-78
"YCL049C"	1.22177827197052	5.97374108879999	3.81685984415847e-79	4.90591421052784e-78
"RPS21A"	-0.339597426239077	10.2090659572052	4.64325393641352e-79	5.95465944007626e-78
"NHA1"	-0.748305839072013	7.40507689232876	6.32107578802653e-79	8.08813607573552e-78
"KAP95"	0.727064162632653	7.57231191606053	7.30798822280216e-79	9.32997420193622e-78
"ALB1"	-0.91629231130629	6.81328944057694	7.40361328434166e-79	9.4309114185775e-78
"MAE1"	-0.640602972956569	8.09143281049095	8.16000405970683e-79	1.03712194455292e-77
"SMF1"	-0.809384853499298	7.22387418944382	1.11034367454329e-78	1.40808393827383e-77
"PEX2"	1.54665203497745	5.56892308594929	1.22460613541349e-78	1.5495349633432e-77
"SOL4"	4.02774464724109	3.29164171929153	2.33671724640885e-78	2.9501702884816e-77
"CIR2"	1.12170392326552	6.22989411190662	2.73725531880414e-78	3.44821499674132e-77
"HKR1"	-0.980470912759756	6.61655947849655	3.75535421174967e-78	4.72030615490124e-77
"RPF2"	-0.708010338585551	7.46578618296164	5.03481951952859e-78	6.31459522999908e-77
"RPL21B"	-0.34015431293173	10.5007427068877	5.69413003986918e-78	7.12579702132201e-77
"TPK2"	1.7790472898527	5.14394547596399	1.03656072027191e-77	1.29433700465532e-76
"YAR028W"	9.11496875231038	2.61550040175857	1.27995895652573e-77	1.59476724255088e-76
"RPS9B"	-0.286019122557973	11.6031634432722	1.42768701513287e-77	1.7749453851892e-76
"PTK2"	1.18595901712948	6.07035907007785	2.06638016660244e-77	2.56339186680486e-76
"YVH1"	-1.03236778668623	6.37026288490448	2.22183011481431e-77	2.75023927690276e-76
"ZUO1"	-0.487659079364284	9.07362981404401	2.88922275840503e-77	3.56859748077185e-76
"BDH2"	2.50377859413664	4.23663732982899	3.14908943202143e-77	3.88115048180304e-76
"MIS1"	-0.40556278399979	9.35849141399461	3.59774666672773e-77	4.42452905407078e-76
"XKS1"	2.49642806220017	4.29096849461242	4.24164981184449e-77	5.20516250617295e-76
"MDG1"	2.15488385487613	4.63194327646562	4.31001402076593e-77	5.27768168478305e-76
"ECM1"	-0.96324180581442	6.67126344609663	6.80078968076485e-77	8.3098061034925e-76
"YNL040W"	1.96000073921722	4.86200111429916	9.88969398426148e-77	1.20582264553287e-75
"MCH5"	-1.31862624252664	5.75974753625687	1.55461769814506e-76	1.89145153274315e-75
"KRE6"	0.552519255327757	8.44571086308078	4.47503511087676e-76	5.43301704079579e-75
"YTM1"	-0.801275797608346	7.34662806429303	6.85453049714897e-76	8.30419077675878e-75
"MET17"	1.01811213554486	6.565532724577	7.30650591017645e-76	8.83296064809867e-75
"YBR056W"	1.85181859153238	4.90000985279583	9.14965782038614e-76	1.1037743989254e-74
"UBI4"	1.17849867333056	5.98681439659855	4.47355453291484e-75	5.38528953708607e-74
"YPL277C"	-4.57038886872859	3.00495766937035	4.49246035316262e-75	5.39663908247003e-74
"AAC3"	-2.20174295489561	4.4324663157109	7.68176927260498e-75	9.20841983962374e-74
"IMD4"	0.359318240339539	10.0420782060733	9.99378965369035e-75	1.19547559428808e-73
"PST2"	1.05820235489826	6.52426201954622	1.31372286819988e-74	1.56820503386376e-73
"LYS1"	-2.24032712784085	4.46484541907256	2.62950554750447e-74	3.13230221495616e-73
"DAK1"	0.920441582131744	6.60119587774341	3.12249634387254e-74	3.71179419248648e-73
"PMP2"	-0.6901992466437	7.73474133967031	7.04169041814417e-74	8.35320525852352e-73
"SUF8"	-9.0284109542398	2.43580477356791	7.2080058466298e-74	8.53272043465906e-73
"LAT1"	0.66251488584105	7.7915297224794	8.00373683930758e-74	9.45503683880029e-73
"RPL42B"	-0.320561480226638	10.6537396891945	1.39929139523332e-73	1.64959942121294e-72
"KHA1"	1.04857162854579	6.36903669025849	1.49268142155754e-73	1.75605950709682e-72
"MIC26"	-1.40675288053531	5.6675288129389	1.90108472539027e-73	2.23191266523138e-72
"SSA2"	0.282548406444604	11.4090950245271	6.98740475569327e-73	8.18647791747273e-72
"TPN1"	-0.950739527595297	6.54969046082685	1.27862844518179e-72	1.49497132789838e-71
"YRF1-5"	-2.31901272821946	4.16282312305761	1.60847481820954e-72	1.87677369157482e-71
"GIS2"	-0.519473558676461	8.70415874058906	1.71225833652014e-72	1.99378302007069e-71
"PUF6"	-0.670772743377084	7.65956358796929	2.25166941935698e-72	2.61653177016707e-71
"AIP1"	0.876220226244163	6.81737075655638	3.85540714736031e-72	4.47101594645002e-71
"UBP1"	-0.76665982284464	7.28011685148935	4.08871320946616e-72	4.73193760461389e-71
"COT1"	-2.41800208686602	4.16143197647502	4.62082573618054e-72	5.33691313221339e-71
"TMA23"	-1.81033076719266	4.82272566894437	7.70070590284796e-72	8.87607680380896e-71
"YMR122W-A"	0.562397985997472	8.33021383001151	9.45597670938306e-72	1.08772386632782e-70
"RPL9B"	0.432463741621289	9.22862259121031	1.49392125868803e-71	1.71499750946969e-70
"SHR3"	-0.534210700148261	8.20589721579611	1.79335617097439e-71	2.05460161720889e-70
"RRP5"	-0.468390234095601	8.94417243466208	2.0310213991138e-71	2.32221603344457e-70
"MNN9"	-0.624580960708985	7.8192703200967	2.88744130626028e-71	3.29480777511945e-70
"RRP15"	-1.07809609416773	6.22236208077846	6.31943031576243e-71	7.19656724359025e-70
"RPC40"	-0.593902200326951	7.89977692773647	1.08013972015494e-70	1.22760789751741e-69
"QCR7"	0.642580122366966	7.60169211596424	1.35803878798256e-70	1.54037307943679e-69
"RPL15A"	-0.255810781862569	12.008529801151	1.52087392105831e-70	1.72164137306282e-69
"YRF1-2"	-4.04216078215552	2.96487456356801	1.7888222454953e-70	2.02094322735123e-69
"YOP1"	0.426845776454807	9.3160598179692	4.13150188223218e-70	4.65837063711485e-69
"YHL026C"	-1.49754041596853	5.2866239027644	4.85880342450886e-70	5.46759420931887e-69
"HSP42"	3.24338452561954	3.47251069587998	5.07042789610814e-70	5.69448056024452e-69
"GRX4"	0.982258729523758	6.40875259720886	5.80977708255234e-70	6.51198242284508e-69
"LOC1"	-0.926390108283119	6.72519738368885	6.74007458887001e-70	7.5398791176868e-69
"DBP9"	-0.742680807602454	7.26614423551543	9.00420009262558e-70	1.0052924574002e-68
"RPL11A"	-0.30435229619046	10.713930929685	9.51048010680901e-70	1.05973921190158e-68
"HFD1"	1.2162046402757	5.82713999199161	1.13495257534742e-69	1.26219139922426e-68
"KRE33"	-0.597598285908619	7.85164515631842	1.15169285473674e-69	1.27831171829844e-68
"RPL8B"	-0.275563721725744	11.5918195827021	1.19136438322637e-69	1.31977213970641e-68
"ATP3"	0.744433843616909	7.23698345654395	1.84412613987851e-69	2.03892315348898e-68
"PAM1"	1.17665398457993	5.90008651068013	1.90367582413895e-68	2.10068413617194e-67
"YDR210W-D"	-5.04649366308866	2.60452543199192	6.97001497180973e-68	7.67645362659277e-67
"FCY21"	-1.29657478005955	5.69604643921973	8.33201120959308e-68	9.15877834506235e-67
"EFG1"	-1.1869593170942	5.89004672727846	2.44787188826538e-67	2.68558430284838e-66
"OPT1"	0.64971600049615	7.5625101598793	3.89807339085126e-67	4.26839036298213e-66
"YER186C"	2.58532718700521	3.92737454885779	7.56382339768965e-67	8.26648952522934e-66
"RPL2A"	-0.277479472170525	11.128409669335	7.62591671006509e-67	8.31838500902502e-66
"TLC1"	-1.14621666690429	6.0915826062011	1.22688058254961e-66	1.33572811415631e-65
"LCB2"	-0.4702246503662	8.84171208055846	1.33097591990788e-66	1.44629329922814e-65
"EDE1"	0.678880983117619	7.98183458056995	1.91400263839196e-66	2.07587257581025e-65
"RSF2"	1.14157605411322	5.87969333500902	3.18421878198484e-66	3.44694709973796e-65
"LCB1"	-0.653747390957117	7.85671742591464	4.5047224656798e-66	4.86715174944607e-65
"PHO86"	-0.753278965812714	7.20626614239919	5.04970369222655e-66	5.44564636809431e-65
"NOP8"	-1.06361167560129	6.15666234698389	9.78045696545588e-66	1.05273954558234e-64
"YNL190W"	-0.513951508427102	8.31352850515699	1.04349629176646e-65	1.12106941232419e-64
"LHP1"	-0.622976356454897	7.64103587691205	1.12604279840183e-65	1.20747414201507e-64
"ACH1"	1.47169086840943	5.25221895902104	1.54081414028065e-65	1.64913453284925e-64
"CHO1"	0.76879244076083	7.13412341687701	1.99435412617951e-65	2.1305539201625e-64
"ADE13"	0.43964775663573	8.95226606917004	2.14455773222517e-65	2.28672504256369e-64
"ARR2"	-8.83980935235035	2.25859802896013	2.55745158207147e-65	2.721893328657e-64
"FUI1"	-0.723426380927217	7.3323208617365	2.60823017389063e-65	2.77075794965172e-64
"DBP10"	-0.619119242144386	7.61037024034016	2.68590467161617e-65	2.84795925515503e-64
"YDL086W"	0.888381134763242	6.74627554549366	6.52551338673629e-65	6.90637048774655e-64
"YRF1-8"	-2.40370328555718	3.9006700622415	1.00748834577806e-64	1.06431143615218e-63
"VTC4"	-0.596236558836313	7.92126038498002	1.32956317851293e-64	1.40195050712085e-63
"RPS19B"	-0.292641846031221	10.646913383649	2.81160931802144e-64	2.95920581456823e-63
"MAL11"	8.83805508511978	2.35372379369662	3.69306838920196e-64	3.87976594245682e-63
"URA7"	-0.446148080794776	8.67852107283997	3.71262840159124e-64	3.8931318818896e-63
"YHR202W"	1.97222439797925	4.53759799295786	9.07995719244178e-64	9.50391107605947e-63
"THI73"	2.22446745318429	4.14692773831536	1.02833508784348e-63	1.07437431012491e-62
"LEU2"	1.02977248089304	6.2636454294427	1.44434550435512e-63	1.50624602597034e-62
"HSP78"	2.05665647367275	4.49170772794819	5.85332452397246e-63	6.09302190850076e-62
"FRE2"	-2.16701989338131	4.16902850024899	1.10178604088452e-62	1.14481199211614e-61
"YJR115W"	2.42529466465813	3.93361513049766	1.11489849764091e-62	1.15632641995762e-61
"ARG7"	-1.21650570034539	5.61823758753518	1.47367359716332e-62	1.52565408404508e-61
"YCR016W"	-1.08265325621365	6.12920400120537	1.58187664233825e-62	1.63470156106607e-61
"PWP2"	-0.679895128689714	7.53624750697318	2.08766988792485e-62	2.15347687352248e-61
"TEF2"	0.200906982504922	13.6689797654756	3.49354343249662e-62	3.59714942217645e-61
"MTH1"	2.2815161930022	4.07838898141879	3.61409569012642e-62	3.71455972194582e-61
"SDH4"	1.19403906003502	5.80267428659711	4.57376923101674e-62	4.69244000025393e-61
"GDA1"	-0.429705002524408	8.81668593258031	4.95393059607966e-62	5.07332388742402e-61
"RMT2"	-0.774292261321218	6.92202345428629	1.05839496891934e-61	1.08195708312868e-60
"COX26"	5.08282803754715	2.61569507203424	1.15776259028102e-61	1.18141580449106e-60
"RPS11A"	-0.305476622458936	10.2504094945662	2.03155872118337e-61	2.06935516250771e-60
"YIM1"	1.09263774264638	5.97490228685794	2.16714590612158e-61	2.20352299811719e-60
"RAD51"	0.698325529012712	7.31692037939275	2.25107291018779e-61	2.28477881472536e-60
"FAS2"	0.317556549490711	10.2714836266876	2.37189502478956e-61	2.40312638276721e-60
"RPL22A"	-0.311366365895966	10.3334055566785	2.70239522832252e-61	2.73311517407965e-60
"GOR1"	2.28249750305101	4.10549609404164	4.33599465921657e-61	4.37750950169843e-60
"YMR050C"	-8.69497695016131	2.12367856621247	5.79277279373265e-61	5.8378846526573e-60
"NPT1"	-0.814397516756962	6.71984331129619	2.85993085914848e-60	2.87711065582888e-59
"YIR042C"	8.71095068501925	2.23497728971895	2.91397004028106e-60	2.92630430500182e-59
"RPL37A"	-0.308782669639137	10.1555048411995	3.43862391170532e-60	3.44709939317783e-59
"TKL1"	0.329954424939205	10.4474913299409	3.71762275212685e-60	3.72023619518634e-59
"ZWF1"	0.611794610048102	7.72573868587522	4.04339598291228e-60	4.03913977661447e-59
"RPM2"	0.871460918585045	6.58895182148752	4.92186362805712e-60	4.90807206622718e-59
"CYB2"	2.12712941005411	4.12986942508068	5.08412692783875e-60	5.06101725998494e-59
"RPL31A"	-0.312364568136656	10.6525266421058	7.38743226856656e-60	7.34101908153892e-59
"RPL38"	-0.286222166496702	10.625366372042	1.75202050482676e-59	1.7379799223839e-58
"EFM4"	-1.02452017594333	6.11001198776056	2.25066275546721e-59	2.228743257327e-58
"OCH1"	1.01340262054111	6.10745119700461	2.50407128114662e-59	2.47537879771682e-58
"SSH1"	-0.370420802249843	9.49540901752532	4.20185665183537e-59	4.14651157288572e-58
"NOP2"	-0.515479814527796	8.13042310669752	5.1940451099704e-59	5.11676346992586e-58
